Laboratório,Horario Aula,PC,Mês,3,4,5,6,7,10,11,12,13,14,17,18,19,20,21,24,25,26,27,28
Lab 2,Aula 1,7,Junho,0.03623,0.03367,0.03659,0.03668,0.03617,0.03881,0.03727,0.03843,0.04194,0.03738,0.02768,0.02301,0.02697,0.02752,0.02633,0.03331,0.04,0.04119,0.03796,0.03796
Lab 2,Aula 1,8,Junho,0.04347,0.0404,0.04391,0.04402,0.0434,0.04657,0.04473,0.04612,0.05033,0.04486,0.03321,0.02761,0.03236,0.03303,0.0316,0.03997,0.04801,0.04943,0.04555,0.04556
Lab 2,Aula 1,9,Junho,0.04709,0.04377,0.04757,0.04769,0.04702,0.05045,0.04845,0.04996,0.05453,0.0486,0.03598,0.02991,0.03506,0.03578,0.03423,0.0433,0.052,0.05355,0.04934,0.04935
Lab 2,Aula 1,10,Junho,0.04709,0.04377,0.04757,0.04769,0.04702,0.05045,0.04845,0.04996,0.05453,0.0486,0.03598,0.02991,0.03506,0.03578,0.03423,0.0433,0.052,0.05355,0.04934,0.04935
Lab 2,Aula 1,11,Junho,0.08332,0.07743,0.08417,0.08437,0.08318,0.08927,0.08573,0.08839,0.09648,0.08598,0.06366,0.05292,0.06202,0.06331,0.06056,0.07662,0.09201,0.09475,0.08731,0.08732
Lab 2,Aula 1,12,Junho,0.05796,0.05387,0.05855,0.05869,0.05787,0.0621,0.05964,0.06149,0.06711,0.05981,0.04428,0.03681,0.04315,0.04404,0.04213,0.0533,0.06401,0.06591,0.06073,0.06074
Lab 2,Aula 1,13,Junho,0.13404,0.12457,0.13539,0.13573,0.13382,0.1436,0.13791,0.14219,0.15519,0.13832,0.1024,0.08513,0.09978,0.10184,0.09743,0.12325,0.14802,0.15241,0.14044,0.14047
Lab 2,Aula 1,14,Junho,0.05434,0.0505,0.05489,0.05502,0.05425,0.05822,0.05591,0.05764,0.06292,0.05608,0.04152,0.03451,0.04045,0.04129,0.0395,0.04997,0.06001,0.06179,0.05694,0.05695
Lab 2,Aula 1,15,Junho,0.04709,0.04377,0.04757,0.04769,0.04702,0.05045,0.04845,0.04996,0.05453,0.0486,0.03598,0.02991,0.03506,0.03578,0.03423,0.0433,0.052,0.05355,0.04934,0.04935
Lab 2,Aula 1,16,Junho,0.04347,0.0404,0.04391,0.04402,0.0434,0.04657,0.04473,0.04612,0.05033,0.04486,0.03321,0.02761,0.03236,0.03303,0.0316,0.03997,0.04801,0.04943,0.04555,0.04556
Lab 2,Aula 1,17,Junho,0.08694,0.0808,0.08782,0.08804,0.0868,0.09315,0.08946,0.09223,0.10067,0.08972,0.06642,0.05522,0.06472,0.06606,0.0632,0.07995,0.09601,0.09886,0.0911,0.09112
Lab 2,Aula 1,18,Junho,0.07245,0.06733,0.07319,0.07337,0.07233,0.07762,0.07455,0.07686,0.08389,0.07477,0.05535,0.04602,0.05393,0.05505,0.05266,0.06662,0.08001,0.08239,0.07592,0.07593
Lab 2,Aula 1,19,Junho,0.07245,0.06733,0.07319,0.07337,0.07233,0.07762,0.07455,0.07686,0.08389,0.07477,0.05535,0.04602,0.05393,0.05505,0.05266,0.06662,0.08001,0.08239,0.07592,0.07593
Lab 2,Aula 1,20,Junho,0.07245,0.06733,0.07319,0.07337,0.07233,0.07762,0.07455,0.07686,0.08389,0.07477,0.05535,0.04602,0.05393,0.05505,0.05266,0.06662,0.08001,0.08239,0.07592,0.07593
Lab 2,Aula 1,21,Junho,0.07245,0.06733,0.07319,0.07337,0.07233,0.07762,0.07455,0.07686,0.08389,0.07477,0.05535,0.04602,0.05393,0.05505,0.05266,0.06662,0.08001,0.08239,0.07592,0.07593
Lab 2,Aula 1,22,Junho,0.07245,0.06733,0.07319,0.07337,0.07233,0.07762,0.07455,0.07686,0.08389,0.07477,0.05535,0.04602,0.05393,0.05505,0.05266,0.06662,0.08001,0.08239,0.07592,0.07593
Lab 2,Aula 1,23,Junho,0.07245,0.06733,0.07319,0.07337,0.07233,0.07762,0.07455,0.07686,0.08389,0.07477,0.05535,0.04602,0.05393,0.05505,0.05266,0.06662,0.08001,0.08239,0.07592,0.07593
Lab 2,Aula 1,24,Junho,0.07245,0.06733,0.07319,0.07337,0.07233,0.07762,0.07455,0.07686,0.08389,0.07477,0.05535,0.04602,0.05393,0.05505,0.05266,0.06662,0.08001,0.08239,0.07592,0.07593
Lab 2,Aula 1,25,Junho,0.07245,0.06733,0.07319,0.07337,0.07233,0.07762,0.07455,0.07686,0.08389,0.07477,0.05535,0.04602,0.05393,0.05505,0.05266,0.06662,0.08001,0.08239,0.07592,0.07593
Lab 2,Aula 1,26,Junho,0.07245,0.06733,0.07319,0.07337,0.07233,0.07762,0.07455,0.07686,0.08389,0.07477,0.05535,0.04602,0.05393,0.05505,0.05266,0.06662,0.08001,0.08239,0.07592,0.07593
